,time,price,pchange,change,volume,amount,type
2138,11:25:12,11.07,-1.25,0.0,10,11070,卖盘
2139,11:25:09,11.07,-1.25,0.0,28,30996,卖盘
2140,11:25:06,11.07,-1.25,-0.03,611,676377,卖盘
2141,11:25:00,11.1,-0.98,0.0,218,241980,卖盘
2142,11:24:57,11.1,-0.98,-0.01,267,296370,卖盘
2143,11:24:54,11.11,-0.89,0.0,33,36663,买盘
2144,11:24:48,11.11,-0.89,0.0,7,7777,买盘
2145,11:24:45,11.11,-0.89,0.0,509,565499,卖盘
2146,11:24:42,11.11,-0.89,-0.01,9,9999,卖盘
2147,11:24:39,11.12,-0.80,0.01,301,334712,买盘
2148,11:24:33,11.11,-0.89,-0.01,231,256641,卖盘
2149,11:24:27,11.12,-0.80,0.0,15,16680,买盘
2150,11:24:21,11.12,-0.80,0.0,122,135664,买盘
2151,11:24:18,11.12,-0.80,0.01,1087,1208744,买盘
2152,11:24:15,11.11,-0.89,-0.01,26,28886,卖盘
2153,11:24:12,11.12,-0.80,0.0,67,74504,买盘
2154,11:24:06,11.12,-0.80,-0.01,217,241304,卖盘
2155,11:24:00,11.13,-0.71,0.0,17,18921,买盘
2156,11:23:57,11.13,-0.71,0.01,2,2226,买盘
2157,11:23:54,11.12,-0.80,0.0,34,37808,卖盘
2158,11:23:51,11.12,-0.80,-0.01,25,27800,卖盘
2159,11:23:48,11.13,-0.71,0.0,90,100170,卖盘
2160,11:23:45,11.13,-0.71,-0.01,39,43407,卖盘
2161,11:23:42,11.14,-0.62,0.01,88,98032,买盘
2162,11:23:39,11.13,-0.71,0.0,10,11130,卖盘
2163,11:23:36,11.13,-0.71,0.0,63,70119,卖盘
2164,11:23:33,11.13,-0.71,0.0,60,66780,卖盘
2165,11:23:30,11.13,-0.71,-0.01,129,143577,卖盘
2166,11:23:27,11.14,-0.62,0.01,64,71296,买盘
2167,11:23:24,11.13,-0.71,-0.01,58,64554,卖盘
2168,11:23:21,11.14,-0.62,0.01,139,154846,买盘
2169,11:23:18,11.13,-0.71,-0.01,40,44520,卖盘
2170,11:23:15,11.14,-0.62,0.01,1,1114,买盘
2171,11:23:12,11.13,-0.71,0.0,2,2226,卖盘
2172,11:23:09,11.13,-0.71,-0.01,55,61215,卖盘
2173,11:23:06,11.14,-0.62,0.01,61,67954,买盘
2174,11:23:03,11.13,-0.71,0.01,18,20034,买盘
2175,11:23:00,11.12,-0.80,-0.01,152,169024,卖盘
2176,11:22:54,11.13,-0.71,0.0,102,113526,买盘
2177,11:22:51,11.13,-0.71,0.0,24,26712,买盘
2178,11:22:48,11.13,-0.71,0.01,25,27825,买盘
2179,11:22:45,11.12,-0.80,-0.01,60,66720,卖盘
2180,11:22:42,11.13,-0.71,0.01,19,21147,买盘
2181,11:22:39,11.12,-0.80,-0.01,23,25576,卖盘
2182,11:22:33,11.13,-0.71,0.0,13,14469,买盘
2183,11:22:24,11.13,-0.71,0.01,5,5565,买盘
2184,11:22:21,11.12,-0.80,0.0,34,37808,中性盘
2185,11:22:21,11.12,-0.80,0.0,34,37808,卖盘
2186,11:22:15,11.12,-0.80,0.0,53,58936,卖盘
2187,11:22:12,11.12,-0.80,0.0,12,13344,卖盘
2188,11:22:09,11.12,-0.80,-0.01,10,11120,卖盘
2189,11:22:03,11.13,-0.71,0.0,34,37842,买盘
2190,11:21:57,11.13,-0.71,0.01,38,42294,买盘
2191,11:21:54,11.12,-0.80,-0.01,65,72280,卖盘
2192,11:21:51,11.13,-0.71,0.0,43,47859,买盘
2193,11:21:48,11.13,-0.71,0.01,1,1113,买盘
2194,11:21:45,11.12,-0.80,0.0,50,55600,卖盘
2195,11:21:42,11.12,-0.80,0.0,18,20016,卖盘
2196,11:21:36,11.12,-0.80,0.0,8,8896,卖盘
2197,11:21:33,11.12,-0.80,0.0,6,6672,卖盘
2198,11:21:30,11.12,-0.80,0.0,23,25576,卖盘
2199,11:21:27,11.12,-0.80,-0.01,84,93408,卖盘
2200,11:21:24,11.13,-0.71,0.01,7,7791,买盘
2201,11:21:21,11.12,-0.80,0.0,9,10008,卖盘
2202,11:21:18,11.12,-0.80,0.0,22,24464,卖盘
2203,11:21:15,11.12,-0.80,0.0,8,8896,卖盘
2204,11:21:09,11.12,-0.80,0.0,52,57824,卖盘
2205,11:21:06,11.12,-0.80,0.0,29,32248,卖盘
2206,11:21:03,11.12,-0.80,0.0,38,42256,卖盘
2207,11:21:00,11.12,-0.80,0.0,20,22240,卖盘
2208,11:20:54,11.12,-0.80,-0.01,6,6672,卖盘
2209,11:20:51,11.13,-0.71,0.01,19,21147,买盘
2210,11:20:48,11.12,-0.80,0.0,9,10008,卖盘
2211,11:20:45,11.12,-0.80,0.0,43,47816,卖盘
2212,11:20:42,11.12,-0.80,0.0,8,8896,卖盘
2213,11:20:39,11.12,-0.80,-0.01,6,6672,卖盘
2214,11:20:36,11.13,-0.71,0.0,3,3339,买盘
2215,11:20:33,11.13,-0.71,0.0,10,11130,买盘
2216,11:20:30,11.13,-0.71,0.01,152,169176,买盘
2217,11:20:27,11.12,-0.80,-0.01,9,10008,卖盘
2218,11:20:24,11.13,-0.71,0.0,14,15582,买盘
2219,11:20:21,11.13,-0.71,0.0,100,111300,买盘
2220,11:20:18,11.13,-0.71,0.01,63,70119,买盘
2221,11:20:15,11.12,-0.80,-0.01,7,7784,卖盘
2222,11:20:12,11.13,-0.71,0.0,18,20034,买盘
2223,11:20:09,11.13,-0.71,0.0,1,1113,买盘
2224,11:20:06,11.13,-0.71,0.0,21,23373,卖盘
2225,11:20:03,11.13,-0.71,0.0,6,6678,卖盘
2226,11:20:00,11.13,-0.71,-0.01,6,6678,卖盘
2227,11:19:57,11.14,-0.62,0.01,1,1114,买盘
2228,11:19:54,11.13,-0.71,0.0,6,6678,卖盘
2229,11:19:48,11.13,-0.71,-0.01,37,41181,卖盘
2230,11:19:45,11.14,-0.62,0.01,1,1114,买盘
2231,11:19:42,11.13,-0.71,0.0,51,56763,卖盘
2232,11:19:39,11.13,-0.71,-0.01,10,11130,卖盘
2233,11:19:36,11.14,-0.62,0.0,13,14482,买盘
2234,11:19:27,11.14,-0.62,-0.01,35,38990,卖盘
2235,11:19:24,11.15,-0.54,0.0,57,63555,买盘
2236,11:19:21,11.15,-0.54,0.01,34,37910,买盘
2237,11:19:18,11.14,-0.62,0.01,36,40104,买盘
2238,11:19:15,11.13,-0.71,0.0,33,36729,卖盘
2239,11:19:12,11.13,-0.71,-0.01,9,10017,卖盘
2240,11:19:09,11.14,-0.62,0.01,10,11140,买盘
2241,11:19:06,11.13,-0.71,-0.01,9,10017,卖盘
2242,11:19:03,11.14,-0.62,0.01,20,22280,买盘
2243,11:18:57,11.13,-0.71,0.0,4,4452,卖盘
2244,11:18:54,11.13,-0.71,0.0,1,1113,中性盘
2245,11:18:54,11.13,-0.71,-0.01,1,1113,卖盘
2246,11:18:51,11.14,-0.62,0.0,20,22280,卖盘
2247,11:18:48,11.14,-0.62,0.0,10,11140,卖盘
2248,11:18:45,11.14,-0.62,-0.01,10,11140,卖盘
2249,11:18:39,11.15,-0.54,0.01,2,2230,买盘
2250,11:18:33,11.14,-0.62,0.0,199,221686,卖盘
2251,11:18:30,11.14,-0.62,0.0,37,41218,卖盘
2252,11:18:27,11.14,-0.62,0.01,60,66840,买盘
2253,11:18:21,11.13,-0.71,-0.01,6,6678,卖盘
2254,11:18:18,11.14,-0.62,0.01,2,2228,买盘
2255,11:18:15,11.13,-0.71,0.02,43,47859,买盘
2256,11:18:12,11.11,-0.89,0.0,6,6666,卖盘
2257,11:18:09,11.11,-0.89,-0.01,10,11110,卖盘
2258,11:18:06,11.12,-0.80,0.01,10,11120,中性盘
2259,11:18:00,11.11,-0.89,-0.02,20,22220,卖盘
2260,11:17:57,11.13,-0.71,0.02,1,1113,买盘
2261,11:17:54,11.11,-0.89,0.0,44,48884,卖盘
2262,11:17:51,11.11,-0.89,-0.02,6,6666,卖盘
2263,11:17:48,11.13,-0.71,0.02,59,65667,买盘
2264,11:17:45,11.11,-0.89,0.0,44,48884,卖盘
2265,11:17:42,11.11,-0.89,0.0,17,18887,卖盘
2266,11:17:39,11.11,-0.89,-0.01,15,16665,卖盘
2267,11:17:33,11.12,-0.80,0.01,7,7784,中性盘
2268,11:17:30,11.11,-0.89,-0.01,40,44440,卖盘
2269,11:17:27,11.12,-0.80,-0.01,15,16680,卖盘
2270,11:17:24,11.13,-0.71,0.01,12,13356,买盘
2271,11:17:21,11.12,-0.80,0.0,81,90072,卖盘
2272,11:17:18,11.12,-0.80,-0.01,18,20016,卖盘
2273,11:17:15,11.13,-0.71,0.01,4,4452,买盘
2274,11:17:12,11.12,-0.80,0.0,10,11120,卖盘
2275,11:17:09,11.12,-0.80,0.0,24,26688,卖盘
2276,11:17:06,11.12,-0.80,-0.01,3,3336,卖盘
2277,11:17:03,11.13,-0.71,0.0,25,27825,买盘
2278,11:17:00,11.13,-0.71,0.0,8,8904,买盘
2279,11:16:57,11.13,-0.71,0.01,10,11130,买盘
2280,11:16:54,11.12,-0.80,-0.01,19,21128,卖盘
2281,11:16:51,11.13,-0.71,0.0,1,1113,买盘
2282,11:16:48,11.13,-0.71,0.0,59,65667,卖盘
2283,11:16:45,11.13,-0.71,0.0,3,3339,卖盘
2284,11:16:42,11.13,-0.71,0.0,142,158046,买盘
2285,11:16:39,11.13,-0.71,0.01,51,56763,买盘
2286,11:16:36,11.12,-0.80,0.0,20,22240,卖盘
2287,11:16:33,11.12,-0.80,-0.01,43,47816,卖盘
2288,11:16:27,11.13,-0.71,0.01,1,1113,买盘
2289,11:16:21,11.12,-0.80,0.0,19,21128,买盘
2290,11:16:18,11.12,-0.80,0.0,1,1112,买盘
2291,11:16:15,11.12,-0.80,0.0,15,16680,买盘
2292,11:16:09,11.12,-0.80,-0.01,4,4448,卖盘
2293,11:16:06,11.13,-0.71,0.01,1,1113,买盘
2294,11:16:03,11.12,-0.80,0.0,1,1112,卖盘
2295,11:15:57,11.12,-0.80,-0.01,51,56712,卖盘
2296,11:15:54,11.13,-0.71,0.01,10,11130,买盘
2297,11:15:45,11.12,-0.80,-0.01,20,22240,卖盘
2298,11:15:42,11.13,-0.71,0.01,2,2226,买盘
2299,11:15:36,11.12,-0.80,-0.02,100,111200,卖盘
2300,11:15:33,11.14,-0.62,-0.01,1,1114,中性盘
2301,11:15:21,11.15,-0.54,-0.01,1,1115,中性盘
2302,11:15:21,11.15,-0.54,0.0,1,1115,买盘
2303,11:15:18,11.15,-0.54,0.02,17,18955,买盘
2304,11:15:15,11.13,-0.71,0.0,6,6678,买盘
2305,11:15:09,11.13,-0.71,0.0,14,15582,买盘
2306,11:15:06,11.13,-0.71,0.0,2,2226,买盘
2307,11:15:03,11.13,-0.71,-0.02,103,114639,卖盘
2308,11:15:00,11.15,-0.54,0.02,2,2230,买盘
2309,11:14:48,11.13,-0.71,0.0,7,7791,卖盘
2310,11:14:39,11.13,-0.71,-0.04,38,42294,卖盘
2311,11:14:36,11.17,-0.36,0.0,17,18989,买盘
2312,11:14:27,11.17,-0.36,0.06,53,59201,买盘
2313,11:14:21,11.11,-0.89,0.0,19,21109,卖盘
2314,11:14:18,11.11,-0.89,0.0,571,634381,卖盘
2315,11:14:15,11.11,-0.89,-0.02,9,9999,卖盘
2316,11:14:12,11.13,-0.71,0.01,208,231504,买盘
2317,11:14:09,11.12,-0.80,0.0,3,3336,买盘
2318,11:14:06,11.12,-0.80,-0.01,36,40032,卖盘
2319,11:14:03,11.13,-0.71,0.01,8,8904,买盘
2320,11:13:57,11.12,-0.80,0.0,6,6672,卖盘
2321,11:13:54,11.12,-0.80,0.0,4,4448,卖盘
2322,11:13:51,11.12,-0.80,0.0,21,23352,卖盘
2323,11:13:48,11.12,-0.80,0.0,16,17792,卖盘
2324,11:13:45,11.12,-0.80,0.0,72,80064,买盘
2325,11:13:42,11.12,-0.80,0.0,7,7784,卖盘
2326,11:13:36,11.12,-0.80,0.0,7,7784,卖盘
2327,11:13:33,11.12,-0.80,-0.01,53,58936,卖盘
2328,11:13:30,11.13,-0.71,0.01,1,1113,买盘
2329,11:13:27,11.12,-0.80,0.0,30,33360,卖盘
2330,11:13:21,11.12,-0.80,0.0,76,84512,买盘
2331,11:13:15,11.12,-0.80,0.0,125,139000,买盘
2332,11:13:12,11.12,-0.80,0.0,10,11120,买盘
2333,11:13:09,11.12,-0.80,0.0,2,2224,买盘
2334,11:13:06,11.12,-0.80,0.0,21,23352,买盘
2335,11:13:00,11.12,-0.80,0.0,1,1112,买盘
2336,11:12:57,11.12,-0.80,0.01,30,33360,买盘
2337,11:12:54,11.11,-0.89,-0.01,17,18887,卖盘
2338,11:12:51,11.12,-0.80,0.01,15,16680,买盘
2339,11:12:48,11.11,-0.89,0.0,119,132209,卖盘
2340,11:12:42,11.11,-0.89,0.0,103,114433,买盘
2341,11:12:36,11.11,-0.89,0.0,11,12221,买盘
2342,11:12:30,11.11,-0.89,0.01,13,14443,买盘
2343,11:12:24,11.1,-0.98,0.01,77,85470,买盘
2344,11:12:21,11.09,-1.07,-0.01,116,128644,卖盘
2345,11:12:18,11.1,-0.98,0.0,32,35520,买盘
2346,11:12:15,11.1,-0.98,0.0,23,25530,买盘
2347,11:12:12,11.1,-0.98,0.0,7,7770,买盘
2348,11:12:06,11.1,-0.98,0.0,8,8880,买盘
2349,11:12:03,11.1,-0.98,0.01,2,2220,买盘
2350,11:12:00,11.09,-1.07,0.0,14,15526,中性盘
2351,11:12:00,11.09,-1.07,0.0,14,15526,卖盘
2352,11:11:57,11.09,-1.07,-0.01,1,1109,卖盘
2353,11:11:54,11.1,-0.98,0.01,1,1110,买盘
2354,11:11:51,11.09,-1.07,-0.01,32,35488,卖盘
2355,11:11:48,11.1,-0.98,0.0,66,73260,买盘
2356,11:11:45,11.1,-0.98,0.0,10,11100,买盘
2357,11:11:39,11.1,-0.98,0.01,7,7770,买盘
2358,11:11:30,11.09,-1.07,0.0,9,9981,卖盘
2359,11:11:24,11.09,-1.07,0.0,50,55450,卖盘
2360,11:11:21,11.09,-1.07,-0.01,7,7763,卖盘
2361,11:11:18,11.1,-0.98,0.01,3,3330,买盘
2362,11:11:15,11.09,-1.07,0.0,63,69867,卖盘
2363,11:11:09,11.09,-1.07,0.0,16,17744,卖盘
2364,11:11:06,11.09,-1.07,-0.01,26,28834,卖盘
2365,11:11:03,11.1,-0.98,0.0,94,104340,卖盘
2366,11:10:57,11.1,-0.98,0.0,65,72150,卖盘
2367,11:10:54,11.1,-0.98,0.0,13,14430,卖盘
2368,11:10:51,11.1,-0.98,0.0,13,14430,卖盘
2369,11:10:48,11.1,-0.98,-0.01,6,6660,卖盘
2370,11:10:45,11.11,-0.89,0.0,4,4444,买盘
2371,11:10:42,11.11,-0.89,0.0,8,8888,卖盘
2372,11:10:39,11.11,-0.89,0.0,88,97768,卖盘
2373,11:10:36,11.11,-0.89,-0.01,3,3333,卖盘
2374,11:10:33,11.12,-0.80,0.01,37,41144,买盘
2375,11:10:30,11.11,-0.89,-0.01,75,83325,卖盘
2376,11:10:24,11.12,-0.80,0.01,40,44480,买盘
2377,11:10:21,11.11,-0.89,-0.01,1019,1132109,卖盘
2378,11:10:18,11.12,-0.80,0.0,25,27800,卖盘
2379,11:10:15,11.12,-0.80,0.0,19,21128,卖盘
2380,11:10:12,11.12,-0.80,0.0,29,32248,卖盘
2381,11:10:09,11.12,-0.80,-0.01,2,2224,卖盘
2382,11:10:06,11.13,-0.71,0.0,234,260442,卖盘
2383,11:10:03,11.13,-0.71,-0.01,394,438522,卖盘
2384,11:10:00,11.14,-0.62,0.01,37,41218,买盘
2385,11:09:54,11.13,-0.71,0.0,32,35616,卖盘
2386,11:09:51,11.13,-0.71,-0.01,278,309414,卖盘
2387,11:09:48,11.14,-0.62,0.01,50,55700,买盘
2388,11:09:45,11.13,-0.71,0.0,32,35616,卖盘
2389,11:09:42,11.13,-0.71,-0.01,15,16695,卖盘
2390,11:09:39,11.14,-0.62,0.0,182,202748,卖盘
2391,11:09:33,11.14,-0.62,-0.01,3,3342,卖盘
2392,11:09:27,11.15,-0.54,0.0,35,39025,卖盘
2393,11:09:21,11.15,-0.54,-0.01,110,122650,卖盘
2394,11:09:15,11.16,-0.45,0.0,11,12276,买盘
2395,11:09:12,11.16,-0.45,0.0,20,22320,买盘
2396,11:09:06,11.16,-0.45,0.01,6,6696,买盘
2397,11:09:03,11.15,-0.54,-0.01,6,6690,卖盘
2398,11:08:54,11.16,-0.45,0.02,2,2232,买盘
2399,11:08:51,11.14,-0.62,-0.02,100,111400,卖盘
2400,11:08:45,11.16,-0.45,0.02,2,2232,买盘
2401,11:08:39,11.14,-0.62,0.0,74,82436,买盘
2402,11:08:36,11.14,-0.62,0.0,10,11140,买盘
2403,11:08:33,11.14,-0.62,0.0,160,178240,中性盘
2404,11:08:33,11.14,-0.62,0.0,160,178240,卖盘
2405,11:08:30,11.14,-0.62,0.0,107,119198,买盘
2406,11:08:27,11.14,-0.62,0.0,151,168214,买盘
2407,11:08:21,11.14,-0.62,0.0,96,106944,买盘
2408,11:08:18,11.14,-0.62,-0.02,133,148162,卖盘
2409,11:08:15,11.16,-0.45,0.0,30,33480,买盘
2410,11:08:12,11.16,-0.45,0.02,21,23436,买盘
2411,11:08:03,11.14,-0.62,-0.01,96,106944,卖盘
2412,11:08:00,11.15,-0.54,0.01,28,31220,买盘
2413,11:07:57,11.14,-0.62,-0.01,33,36762,卖盘
2414,11:07:54,11.15,-0.54,0.01,77,85855,买盘
2415,11:07:51,11.14,-0.62,-0.01,9,10026,卖盘
2416,11:07:48,11.15,-0.54,0.02,1,1115,买盘
2417,11:07:45,11.13,-0.71,-0.01,6,6678,卖盘
2418,11:07:42,11.14,-0.62,0.0,128,142592,买盘
2419,11:07:39,11.14,-0.62,0.01,1,1114,买盘
2420,11:07:30,11.13,-0.71,0.0,11,12243,卖盘
2421,11:07:27,11.13,-0.71,0.0,10,11130,买盘
2422,11:07:21,11.13,-0.71,0.0,10,11130,买盘
2423,11:07:18,11.13,-0.71,-0.02,29,32277,买盘
2424,11:07:15,11.15,-0.54,0.02,24,26760,买盘
2425,11:07:12,11.13,-0.71,-0.02,10,11130,卖盘
2426,11:07:09,11.15,-0.54,0.0,2,2230,买盘
2427,11:07:06,11.15,-0.54,-0.01,4,4460,买盘
2428,11:07:03,11.16,-0.45,0.04,9,10044,买盘
2429,11:06:57,11.12,-0.80,0.01,20,22240,卖盘
2430,11:06:54,11.11,-0.89,-0.01,57,63327,卖盘
2431,11:06:51,11.12,-0.80,-0.03,39,43368,卖盘
2432,11:06:48,11.15,-0.54,0.03,658,733670,买盘
2433,11:06:45,11.12,-0.80,0.0,2,2224,卖盘
2434,11:06:42,11.12,-0.80,0.0,31,34472,卖盘
2435,11:06:36,11.12,-0.80,0.0,69,76728,买盘
2436,11:06:33,11.12,-0.80,0.0,34,37808,买盘
2437,11:06:30,11.12,-0.80,0.01,3,3336,买盘
2438,11:06:27,11.11,-0.89,-0.01,48,53328,卖盘
2439,11:06:24,11.12,-0.80,0.0,5,5560,买盘
2440,11:06:21,11.12,-0.80,0.0,31,34472,买盘
2441,11:06:18,11.12,-0.80,0.01,41,45592,买盘
2442,11:06:12,11.11,-0.89,-0.01,7,7777,卖盘
2443,11:06:09,11.12,-0.80,0.01,1,1112,买盘
2444,11:06:06,11.11,-0.89,0.0,6,6666,卖盘
2445,11:06:00,11.11,-0.89,0.0,2,2222,买盘
2446,11:05:57,11.11,-0.89,0.0,60,66660,买盘
2447,11:05:54,11.11,-0.89,0.01,73,81103,买盘
2448,11:05:51,11.1,-0.98,-0.01,16,17760,卖盘
2449,11:05:48,11.11,-0.89,0.02,2,2222,买盘
2450,11:05:45,11.09,-1.07,-0.01,38,42142,卖盘
2451,11:05:42,11.1,-0.98,0.0,46,51060,买盘
2452,11:05:39,11.1,-0.98,0.0,96,106560,买盘
2453,11:05:36,11.1,-0.98,0.01,380,421800,买盘
2454,11:05:33,11.09,-1.07,0.0,240,266160,买盘
2455,11:05:30,11.09,-1.07,0.01,309,342681,买盘
2456,11:05:27,11.08,-1.16,-0.01,41,45428,卖盘
2457,11:05:24,11.09,-1.07,0.0,35,38815,买盘
2458,11:05:21,11.09,-1.07,0.01,115,127535,买盘
2459,11:05:18,11.08,-1.16,0.0,45,49860,买盘
2460,11:05:15,11.08,-1.16,-0.01,7,7756,中性盘
2461,11:05:12,11.09,-1.07,0.02,31,34379,买盘
2462,11:05:09,11.07,-1.25,-0.01,149,164943,卖盘
2463,11:05:03,11.08,-1.16,-0.01,6,6648,中性盘
2464,11:05:03,11.08,-1.16,0.01,6,6648,买盘
2465,11:05:00,11.07,-1.25,0.0,70,77490,卖盘
2466,11:04:57,11.07,-1.25,0.0,32,35424,卖盘
2467,11:04:54,11.07,-1.25,-0.01,10,11070,卖盘
2468,11:04:51,11.08,-1.16,0.0,15,16620,买盘
2469,11:04:48,11.08,-1.16,0.0,2,2216,买盘
2470,11:04:45,11.08,-1.16,0.0,21,23268,买盘
2471,11:04:42,11.08,-1.16,0.01,1,1108,买盘
2472,11:04:39,11.07,-1.25,0.0,141,156087,买盘
2473,11:04:36,11.07,-1.25,0.0,5,5535,买盘
2474,11:04:33,11.07,-1.25,0.0,43,47601,买盘
2475,11:04:30,11.07,-1.25,-0.01,268,296676,卖盘
2476,11:04:27,11.08,-1.16,0.0,109,120772,买盘
2477,11:04:24,11.08,-1.16,0.0,10,11080,买盘
2478,11:04:18,11.08,-1.16,0.01,6,6648,买盘
2479,11:04:15,11.07,-1.25,-0.01,22,24354,卖盘
2480,11:04:12,11.08,-1.16,0.0,10,11080,买盘
2481,11:04:09,11.08,-1.16,0.0,287,317996,买盘
2482,11:04:06,11.08,-1.16,0.0,131,145148,买盘
2483,11:04:00,11.08,-1.16,0.0,3,3324,买盘
2484,11:03:57,11.08,-1.16,0.02,11,12188,买盘
2485,11:03:48,11.06,-1.34,-0.02,21,23226,卖盘
2486,11:03:42,11.08,-1.16,0.02,870,963960,买盘
2487,11:03:39,11.06,-1.34,0.0,20,22120,买盘
2488,11:03:36,11.06,-1.34,0.0,1,1106,买盘
2489,11:03:33,11.06,-1.34,-0.01,173,191338,卖盘
2490,11:03:30,11.07,-1.25,0.01,67,74169,买盘
2491,11:03:27,11.06,-1.34,0.0,39,43134,买盘
2492,11:03:24,11.06,-1.34,0.0,8,8848,卖盘
2493,11:03:21,11.06,-1.34,0.0,45,49770,卖盘
2494,11:03:15,11.06,-1.34,0.0,51,56406,卖盘
2495,11:03:09,11.06,-1.34,-0.01,15,16590,卖盘
2496,11:03:03,11.07,-1.25,0.01,2,2214,买盘
2497,11:03:00,11.06,-1.34,0.01,11,12166,买盘
2498,11:02:57,11.05,-1.43,-0.01,63,69615,卖盘
2499,11:02:51,11.06,-1.34,0.01,29,32074,买盘
2500,11:02:48,11.05,-1.43,-0.01,57,62985,卖盘
2501,11:02:42,11.06,-1.34,0.0,79,87374,买盘
2502,11:02:39,11.06,-1.34,0.01,227,251062,买盘
2503,11:02:36,11.05,-1.43,0.0,29,32045,卖盘
2504,11:02:33,11.05,-1.43,0.0,38,41990,卖盘
2505,11:02:30,11.05,-1.43,0.0,10,11050,卖盘
2506,11:02:27,11.05,-1.43,0.0,7,7735,买盘
2507,11:02:24,11.05,-1.43,0.0,13,14365,买盘
2508,11:02:21,11.05,-1.43,-0.01,48,53040,卖盘
2509,11:02:18,11.06,-1.34,0.0,5,5530,买盘
2510,11:02:15,11.06,-1.34,0.02,6,6636,买盘
2511,11:02:12,11.04,-1.52,-0.02,24,26496,卖盘
2512,11:02:09,11.06,-1.34,0.01,25,27650,买盘
2513,11:02:06,11.05,-1.43,0.0,38,41990,卖盘
2514,11:02:03,11.05,-1.43,-0.01,2,2210,卖盘
2515,11:02:00,11.06,-1.34,0.0,7,7742,买盘
2516,11:01:57,11.06,-1.34,0.01,2,2212,买盘
2517,11:01:54,11.05,-1.43,0.01,93,102765,买盘
2518,11:01:51,11.04,-1.52,0.01,16,17664,卖盘
2519,11:01:45,11.03,-1.61,0.0,12,13236,卖盘
2520,11:01:42,11.03,-1.61,0.0,2,2206,卖盘
2521,11:01:36,11.03,-1.61,0.0,1,1103,中性盘
2522,11:01:36,11.03,-1.61,-0.01,1,1103,卖盘
2523,11:01:33,11.04,-1.52,0.01,178,196512,买盘
2524,11:01:30,11.03,-1.61,0.0,98,108094,买盘
2525,11:01:27,11.03,-1.61,0.0,17,18751,买盘
2526,11:01:24,11.03,-1.61,0.01,42,46326,买盘
2527,11:01:21,11.02,-1.69,0.0,164,180728,卖盘
2528,11:01:18,11.02,-1.69,0.0,38,41876,卖盘
2529,11:01:12,11.02,-1.69,0.0,84,92568,卖盘
2530,11:01:09,11.02,-1.69,0.0,40,44080,卖盘
2531,11:01:06,11.02,-1.69,0.0,54,59508,卖盘
2532,11:01:03,11.02,-1.69,0.01,38,41876,中性盘
2533,11:01:00,11.01,-1.78,0.0,584,642984,卖盘
2534,11:00:57,11.01,-1.78,0.0,36,39636,卖盘
2535,11:00:54,11.01,-1.78,-0.01,167,183867,卖盘
2536,11:00:51,11.02,-1.69,0.01,42,46284,买盘
2537,11:00:48,11.01,-1.78,-0.02,65,71565,卖盘
2538,11:00:45,11.03,-1.61,0.0,64,70592,买盘
2539,11:00:42,11.03,-1.61,0.0,199,219497,买盘
2540,11:00:39,11.03,-1.61,0.0,18,19854,买盘
2541,11:00:36,11.03,-1.61,0.0,50,55150,卖盘
2542,11:00:33,11.03,-1.61,0.0,12,13236,卖盘
2543,11:00:30,11.03,-1.61,0.02,8,8824,中性盘
2544,11:00:27,11.01,-1.78,-0.02,499,549399,卖盘
2545,11:00:24,11.03,-1.61,0.0,71,78313,买盘
2546,11:00:21,11.03,-1.61,0.01,136,150008,买盘
2547,11:00:18,11.02,-1.69,-0.01,9,9918,卖盘
2548,11:00:15,11.03,-1.61,0.01,33,36399,买盘
2549,11:00:12,11.02,-1.69,0.0,40,44080,卖盘
2550,11:00:09,11.02,-1.69,0.0,48,52896,卖盘
2551,11:00:06,11.02,-1.69,0.01,223,245746,卖盘
2552,11:00:03,11.01,-1.78,-0.01,239,263139,卖盘
2553,11:00:00,11.02,-1.69,0.01,114,125628,买盘
2554,10:59:57,11.01,-1.78,-0.01,325,357825,卖盘
2555,10:59:54,11.02,-1.69,0.01,32,35264,买盘
2556,10:59:51,11.01,-1.78,-0.01,37,40737,卖盘
2557,10:59:48,11.02,-1.69,0.01,10,11020,买盘
2558,10:59:45,11.01,-1.78,-0.01,94,103494,卖盘
2559,10:59:42,11.02,-1.69,0.01,32,35264,买盘
2560,10:59:39,11.01,-1.78,0.0,3004,3307404,卖盘
2561,10:59:36,11.01,-1.78,0.0,42,46242,卖盘
2562,10:59:33,11.01,-1.78,-0.01,63,69363,卖盘
2563,10:59:30,11.02,-1.69,0.01,20,22040,中性盘
2564,10:59:27,11.01,-1.78,0.0,127,139827,卖盘
2565,10:59:24,11.01,-1.78,0.0,66,72666,卖盘
2566,10:59:21,11.01,-1.78,0.01,80,88080,买盘
2567,10:59:18,11.0,-1.87,0.0,23,25300,卖盘
2568,10:59:15,11.0,-1.87,0.0,70,77000,卖盘
2569,10:59:12,11.0,-1.87,0.0,10,11000,卖盘
2570,10:59:09,11.0,-1.87,0.0,311,342100,卖盘
2571,10:59:06,11.0,-1.87,-0.05,7037,7740700,卖盘
2572,10:59:03,11.05,-1.43,-0.01,13,14365,卖盘
2573,10:59:00,11.06,-1.34,0.0,25,27650,买盘
2574,10:58:57,11.06,-1.34,0.01,70,77420,中性盘
2575,10:58:54,11.05,-1.43,-0.02,1733,1914965,卖盘
2576,10:58:51,11.07,-1.25,0.0,217,240219,卖盘
